pair_id,case_id,pair_type,dataset_key,split,image_view,label_schema,image_path,source_severity,target_severity,source_predicted_severity,source_expected_severity,target_predicted_severity,target_expected_severity,target_predicted_confidence,target_mean_absolute_delta,target_masked_mean_absolute_delta,target_unmasked_mean_absolute_delta,case_expected_severity_monotonic_fraction,case_predicted_severity_monotonic_fraction,case_expected_severity_span,case_mask_area_fraction,case_max_unmasked_mean_absolute_delta,ellipse_mask,ellipse_mask_source,proxy_parameters,auto_pass
012_unidatapro_women_hair_loss_4_top__target_1,012_unidatapro_women_hair_loss_4_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/4/top.png,4,1,6,5.150424480438232,4,4.593502998352051,0.3610747754573822,0.015758328139781952,0.02647110181159741,0.004321513649507612,1.0,1.0,1.2158021926879883,0.5163443684577942,0.005726546259250191,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
012_unidatapro_women_hair_loss_4_top__target_2,012_unidatapro_women_hair_loss_4_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/4/top.png,4,2,6,5.150424480438232,4,4.758702754974365,0.2718718349933624,0.010539386421442032,0.017677067416412996,0.0029192917596852067,1.0,1.0,1.2158021926879883,0.5163443684577942,0.005726546259250191,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
012_unidatapro_women_hair_loss_4_top__target_3,012_unidatapro_women_hair_loss_4_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/4/top.png,4,3,6,5.150424480438232,5,4.950943470001221,0.29149001836776733,0.00527705904096365,0.008844254395690017,0.001468768363712318,1.0,1.0,1.2158021926879883,0.5163443684577942,0.005726546259250191,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
012_unidatapro_women_hair_loss_4_top__target_5,012_unidatapro_women_hair_loss_4_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/4/top.png,4,5,6,5.150424480438232,6,5.527645111083984,0.3973682224750519,0.008229933679103851,0.013906290841438542,0.0021699280902435095,1.0,1.0,1.2158021926879883,0.5163443684577942,0.005726546259250191,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
012_unidatapro_women_hair_loss_4_top__target_6,012_unidatapro_women_hair_loss_4_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/4/top.png,4,6,6,5.150424480438232,6,5.802572250366211,0.43764299154281616,0.015672821551561356,0.026532780622691387,0.004078870983295306,1.0,1.0,1.2158021926879883,0.5163443684577942,0.005726546259250191,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
012_unidatapro_women_hair_loss_4_top__target_7,012_unidatapro_women_hair_loss_4_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/4/top.png,4,7,6,5.150424480438232,6,5.809305191040039,0.4586218297481537,0.022328481078147888,0.037879380361966884,0.005726546259250191,1.0,1.0,1.2158021926879883,0.5163443684577942,0.005726546259250191,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
013_unidatapro_men_hair_loss_2_top__target_1,013_unidatapro_men_hair_loss_2_top,severity_shift,unidatapro_men_hair_loss,test,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/2/top.png,2,1,7,6.849739074707031,1,1.7568178176879883,0.8411452770233154,0.014691273681819439,0.024052098136774707,0.004697779763617126,1.0,1.0,5.2416815757751465,0.5163443684577942,0.006847599877542009,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
013_unidatapro_men_hair_loss_2_top__target_3,013_unidatapro_men_hair_loss_2_top,severity_shift,unidatapro_men_hair_loss,test,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/2/top.png,2,3,7,6.849739074707031,7,6.993231296539307,0.9980672001838684,0.0049291648901999,0.008013796352634609,0.0016360524131290057,1.0,1.0,5.2416815757751465,0.5163443684577942,0.006847599877542009,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
013_unidatapro_men_hair_loss_2_top__target_4,013_unidatapro_men_hair_loss_2_top,severity_shift,unidatapro_men_hair_loss,test,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/2/top.png,2,4,7,6.849739074707031,7,6.997438430786133,0.9991703033447266,0.00959171261638403,0.015636065607264268,0.0031388401800130908,1.0,1.0,5.2416815757751465,0.5163443684577942,0.006847599877542009,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
013_unidatapro_men_hair_loss_2_top__target_5,013_unidatapro_men_hair_loss_2_top,severity_shift,unidatapro_men_hair_loss,test,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/2/top.png,2,5,7,6.849739074707031,7,6.998299598693848,0.9994458556175232,0.013987580314278603,0.022866689923137874,0.00450835944947173,1.0,1.0,5.2416815757751465,0.5163443684577942,0.006847599877542009,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
013_unidatapro_men_hair_loss_2_top__target_6,013_unidatapro_men_hair_loss_2_top,severity_shift,unidatapro_men_hair_loss,test,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/2/top.png,2,6,7,6.849739074707031,7,6.998485088348389,0.9995088577270508,0.01811668649315834,0.02970550336123856,0.0057446127889586055,1.0,1.0,5.2416815757751465,0.5163443684577942,0.006847599877542009,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
013_unidatapro_men_hair_loss_2_top__target_7,013_unidatapro_men_hair_loss_2_top,severity_shift,unidatapro_men_hair_loss,test,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/2/top.png,2,7,7,6.849739074707031,7,6.998499393463135,0.9995162487030029,0.02197873406112194,0.036151945576770254,0.006847599877542009,1.0,1.0,5.2416815757751465,0.5163443684577942,0.006847599877542009,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
014_unidatapro_women_hair_loss_5_top__target_1,014_unidatapro_women_hair_loss_5_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/5/top.png,5,1,6,5.237853527069092,5,5.015773296356201,0.3430767357349396,0.01301964558660984,0.021632385012532087,0.0038247986551468187,1.0,1.0,0.8388657569885254,0.5163443684577942,0.005577276427673114,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
014_unidatapro_women_hair_loss_5_top__target_2,014_unidatapro_women_hair_loss_5_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/5/top.png,5,2,6,5.237853527069092,5,5.058830261230469,0.3219813406467438,0.009791499935090542,0.016235021286174503,0.0029124809469259073,1.0,1.0,0.8388657569885254,0.5163443684577942,0.005577276427673114,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
014_unidatapro_women_hair_loss_5_top__target_3,014_unidatapro_women_hair_loss_5_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/5/top.png,5,3,6,5.237853527069092,5,5.105249404907227,0.29105958342552185,0.0065386658534407616,0.010827764949007269,0.0019596809127480643,1.0,1.0,0.8388657569885254,0.5163443684577942,0.005577276427673114,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
014_unidatapro_women_hair_loss_5_top__target_4,014_unidatapro_women_hair_loss_5_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/5/top.png,5,4,6,5.237853527069092,6,5.16240930557251,0.28500601649284363,0.003270090324804187,0.005414186094806228,0.0009810819004630038,1.0,1.0,0.8388657569885254,0.5163443684577942,0.005577276427673114,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
014_unidatapro_women_hair_loss_5_top__target_6,014_unidatapro_women_hair_loss_5_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/5/top.png,5,6,6,5.237853527069092,6,5.619725704193115,0.514814555644989,0.010622969828546047,0.01773663832101016,0.0030285093137973626,1.0,1.0,0.8388657569885254,0.5163443684577942,0.005577276427673114,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
014_unidatapro_women_hair_loss_5_top__target_7,014_unidatapro_women_hair_loss_5_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/5/top.png,5,7,6,5.237853527069092,6,5.854639053344727,0.5275947451591492,0.02007848024368286,0.03366163862787552,0.005577276427673114,1.0,1.0,0.8388657569885254,0.5163443684577942,0.005577276427673114,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
